Subject,Object
http://www.drugtargetontology.org/dto/DTO_02200085,http://www.drugtargetontology.org/dto/DTO_02400037
http://www.drugtargetontology.org/dto/DTO_62000323,http://purl.obolibrary.org/obo/CHEBI_30013
http://www.drugtargetontology.org/dto/DTO_03300307,http://www.drugtargetontology.org/dto/DTO_03300203
http://www.drugtargetontology.org/dto/DTO_02200450,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_03200545,http://www.drugtargetontology.org/dto/DTO_03400239
http://purl.obolibrary.org/obo/DOID_14793,http://purl.obolibrary.org/obo/DOID_14693
http://purl.obolibrary.org/obo/DOID_14791,http://purl.obolibrary.org/obo/DOID_5679
http://purl.obolibrary.org/obo/BTO_0002666,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0003728,http://purl.obolibrary.org/obo/BTO_0000849|http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_02100495,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_02200803,http://www.drugtargetontology.org/dto/DTO_02400002
http://purl.obolibrary.org/obo/DOID_1414,http://purl.obolibrary.org/obo/DOID_1100
http://purl.obolibrary.org/obo/DOID_14146,http://purl.obolibrary.org/obo/DOID_1426
http://www.drugtargetontology.org/dto/DTO_01200207,http://www.drugtargetontology.org/dto/DTO_01400555
http://purl.obolibrary.org/obo/BTO_0004271,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_01100326,http://www.drugtargetontology.org/dto/DTO_01300583
http://www.drugtargetontology.org/dto/DTO_02100078,http://www.drugtargetontology.org/dto/DTO_02300097
http://www.drugtargetontology.org/dto/DTO_02100733,http://www.drugtargetontology.org/dto/DTO_02300100
http://www.drugtargetontology.org/dto/DTO_03100210,http://www.drugtargetontology.org/dto/DTO_03300170
http://www.drugtargetontology.org/dto/DTO_00117464,http://www.drugtargetontology.org/dto/DTO_00102000
http://www.drugtargetontology.org/dto/DTO_02100552,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_02400067,http://www.drugtargetontology.org/dto/DTO_02400002
http://purl.obolibrary.org/obo/BTO_0003803,http://purl.obolibrary.org/obo/BTO_0000167|http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_2768,http://purl.obolibrary.org/obo/DOID_2769
http://purl.obolibrary.org/obo/DOID_4664,http://purl.obolibrary.org/obo/DOID_4677
http://purl.obolibrary.org/obo/CHEBI_15729,http://purl.obolibrary.org/obo/CHEBI_33709
http://www.drugtargetontology.org/dto/DTO_01100208,http://www.drugtargetontology.org/dto/DTO_01300556
http://purl.obolibrary.org/obo/DOID_0060084,http://purl.obolibrary.org/obo/DOID_0060072
http://purl.obolibrary.org/obo/DOID_0060087,http://purl.obolibrary.org/obo/DOID_0050622
http://purl.obolibrary.org/obo/DOID_0060085,http://purl.obolibrary.org/obo/DOID_0060072
http://purl.obolibrary.org/obo/DOID_0060083,http://purl.obolibrary.org/obo/DOID_0050686|http://purl.obolibrary.org/obo/DOID_2914
http://purl.obolibrary.org/obo/DOID_0060082,http://purl.obolibrary.org/obo/DOID_0060097|http://purl.obolibrary.org/obo/DOID_3463
http://purl.obolibrary.org/obo/DOID_0060086,http://purl.obolibrary.org/obo/DOID_0050622
http://purl.obolibrary.org/obo/DOID_0060089,http://purl.obolibrary.org/obo/DOID_0060085
http://www.drugtargetontology.org/dto/DTO_62000290,http://purl.obolibrary.org/obo/CHEBI_29997
http://www.drugtargetontology.org/dto/DTO_01100295,http://www.drugtargetontology.org/dto/DTO_01300469
http://purl.obolibrary.org/obo/DOID_9159,http://purl.obolibrary.org/obo/DOID_37|http://purl.obolibrary.org/obo/DOID_0050339
http://www.drugtargetontology.org/dto/DTO_03100324,http://www.drugtargetontology.org/dto/DTO_03300294
http://www.drugtargetontology.org/dto/DTO_02100429,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_03300113,http://www.drugtargetontology.org/dto/DTO_03300102
http://purl.obolibrary.org/obo/DOID_14177,http://purl.obolibrary.org/obo/DOID_2115
http://purl.obolibrary.org/obo/DOID_14174,http://purl.obolibrary.org/obo/DOID_3541
http://purl.obolibrary.org/obo/DOID_2272,http://purl.obolibrary.org/obo/DOID_37|http://purl.obolibrary.org/obo/DOID_1508
http://www.drugtargetontology.org/dto/DTO_02100536,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_02100659,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0002860,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000886
http://www.drugtargetontology.org/dto/DTO_02200222,http://www.drugtargetontology.org/dto/DTO_02400059
http://purl.obolibrary.org/obo/DOID_452,http://purl.obolibrary.org/obo/DOID_0050624
http://purl.obolibrary.org/obo/DOID_450,http://purl.obolibrary.org/obo/DOID_9884
http://purl.obolibrary.org/obo/BTO_0000290,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000573
http://www.drugtargetontology.org/dto/DTO_03200558,http://www.drugtargetontology.org/dto/DTO_03400228
http://www.drugtargetontology.org/dto/DTO_09000137,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_03300138,http://www.drugtargetontology.org/dto/DTO_03300111
http://www.drugtargetontology.org/dto/DTO_61000263,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_01300389,http://www.drugtargetontology.org/dto/DTO_01300333
http://www.drugtargetontology.org/dto/DTO_02100655,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0004779,http://purl.obolibrary.org/obo/BTO_0001801|http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03200439,http://www.drugtargetontology.org/dto/DTO_03400169
http://purl.obolibrary.org/obo/CHEBI_80132,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_00117498,http://www.drugtargetontology.org/dto/DTO_00117466
http://purl.obolibrary.org/obo/BTO_0000069,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000110
http://www.drugtargetontology.org/dto/DTO_03391035,http://www.drugtargetontology.org/dto/DTO_03300129
http://www.drugtargetontology.org/dto/DTO_01200039,http://www.drugtargetontology.org/dto/DTO_01400382
http://www.drugtargetontology.org/dto/DTO_61000124,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_01300529,http://www.drugtargetontology.org/dto/DTO_01300409
http://purl.obolibrary.org/obo/DOID_4280,http://purl.obolibrary.org/obo/DOID_2513
http://www.drugtargetontology.org/dto/DTO_02200373,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_02100070,http://www.drugtargetontology.org/dto/DTO_02300035
http://www.drugtargetontology.org/dto/DTO_01400528,http://www.drugtargetontology.org/dto/DTO_01400409
http://purl.obolibrary.org/obo/CHEBI_15713,http://purl.obolibrary.org/obo/CHEBI_36976
http://purl.obolibrary.org/obo/BTO_0000988,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000345|http://purl.obolibrary.org/obo/BTO_0001491|http://purl.obolibrary.org/obo/UBERON_0001062
http://purl.obolibrary.org/obo/BTO_0002126,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001530
http://purl.obolibrary.org/obo/BTO_0000801,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0000089,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_02200213,http://www.drugtargetontology.org/dto/DTO_02400002
http://www.drugtargetontology.org/dto/DTO_03200378,http://www.drugtargetontology.org/dto/DTO_03491010
http://www.drugtargetontology.org/dto/DTO_03300231,http://www.drugtargetontology.org/dto/DTO_03300108
http://www.drugtargetontology.org/dto/DTO_02100820,http://www.drugtargetontology.org/dto/DTO_02300016
http://www.drugtargetontology.org/dto/DTO_03400261,http://www.drugtargetontology.org/dto/DTO_03400136
http://www.drugtargetontology.org/dto/DTO_62000391,http://purl.obolibrary.org/obo/CHEBI_30013
http://www.drugtargetontology.org/dto/DTO_01200301,http://www.drugtargetontology.org/dto/DTO_01400475
http://purl.obolibrary.org/obo/DOID_10113,http://purl.obolibrary.org/obo/DOID_2789
http://purl.obolibrary.org/obo/DOID_10112,http://purl.obolibrary.org/obo/DOID_10113
http://www.drugtargetontology.org/dto/DTO_03100249,http://www.drugtargetontology.org/dto/DTO_03300177
http://www.drugtargetontology.org/dto/DTO_03100037,http://www.drugtargetontology.org/dto/DTO_03300130
http://www.drugtargetontology.org/dto/DTO_02200177,http://www.drugtargetontology.org/dto/DTO_02400002
http://www.drugtargetontology.org/dto/DTO_01200110,http://www.drugtargetontology.org/dto/DTO_01400509
http://www.drugtargetontology.org/dto/DTO_01100050,http://www.drugtargetontology.org/dto/DTO_01300334
http://purl.obolibrary.org/obo/CHEBI_16893,http://purl.obolibrary.org/obo/CHEBI_18059
http://www.drugtargetontology.org/dto/DTO_61000313,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/DOID_1412,http://purl.obolibrary.org/obo/DOID_18
http://www.drugtargetontology.org/dto/DTO_03200620,http://www.drugtargetontology.org/dto/DTO_03491041
http://www.drugtargetontology.org/dto/DTO_02200012,http://www.drugtargetontology.org/dto/DTO_02402006
http://www.drugtargetontology.org/dto/DTO_03200056,http://www.drugtargetontology.org/dto/DTO_03400137
http://purl.obolibrary.org/obo/BTO_0002107,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000886
http://www.drugtargetontology.org/dto/DTO_02100691,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_03300123,http://www.drugtargetontology.org/dto/DTO_03300108
http://purl.obolibrary.org/obo/CHEBI_24432,http://purl.obolibrary.org/obo/BFO_0000023
http://www.drugtargetontology.org/dto/DTO_62000220,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_01400459,http://www.drugtargetontology.org/dto/DTO_01400351
http://purl.obolibrary.org/obo/DOID_10816,http://purl.obolibrary.org/obo/DOID_4906|http://purl.obolibrary.org/obo/DOID_10021
http://purl.obolibrary.org/obo/DOID_10811,http://purl.obolibrary.org/obo/DOID_2163|http://purl.obolibrary.org/obo/DOID_0050615
http://www.drugtargetontology.org/dto/DTO_03300311,http://www.drugtargetontology.org/dto/DTO_03300217
http://www.drugtargetontology.org/dto/DTO_09000008,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_62000108,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_01100140,http://www.drugtargetontology.org/dto/DTO_01300417
http://www.drugtargetontology.org/dto/DTO_01200066,http://www.drugtargetontology.org/dto/DTO_01400339
http://purl.obolibrary.org/obo/BTO_0000191,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000176
http://purl.obolibrary.org/obo/BTO_0000942,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000932|http://purl.obolibrary.org/obo/BTO_0000711
http://purl.obolibrary.org/obo/DOID_14219,http://purl.obolibrary.org/obo/DOID_447
http://purl.obolibrary.org/obo/DOID_12161,http://purl.obolibrary.org/obo/DOID_8466
http://www.drugtargetontology.org/dto/DTO_09000029,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_02200082,http://www.drugtargetontology.org/dto/DTO_02400037
http://www.drugtargetontology.org/dto/DTO_63000006,http://www.drugtargetontology.org/dto/DTO_63000000
http://purl.obolibrary.org/obo/BTO_0005084,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03200223,http://www.drugtargetontology.org/dto/DTO_03491027
http://purl.obolibrary.org/obo/DOID_350,http://purl.obolibrary.org/obo/DOID_9500
http://purl.obolibrary.org/obo/DOID_5113,http://purl.obolibrary.org/obo/DOID_374
http://www.drugtargetontology.org/dto/DTO_62000136,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_02100677,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_02200406,http://www.drugtargetontology.org/dto/DTO_02400013
http://purl.obolibrary.org/obo/BTO_0000936,http://purl.obolibrary.org/obo/BTO_0000590|http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03300195,http://www.drugtargetontology.org/dto/DTO_03300106
http://www.drugtargetontology.org/dto/DTO_00000010,http://www.drugtargetontology.org/dto/DTO_00000001|http://purl.obolibrary.org/obo/CHEBI_32952
http://www.drugtargetontology.org/dto/DTO_01100297,http://www.drugtargetontology.org/dto/DTO_01300471
http://www.drugtargetontology.org/dto/DTO_03200145,http://www.drugtargetontology.org/dto/DTO_03400155
http://www.drugtargetontology.org/dto/DTO_02200159,http://www.drugtargetontology.org/dto/DTO_02400004
http://purl.obolibrary.org/obo/BTO_0000545,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_9080,http://purl.obolibrary.org/obo/DOID_2345
http://purl.obolibrary.org/obo/DOID_12196,http://purl.obolibrary.org/obo/DOID_4677
http://purl.obolibrary.org/obo/DOID_12197,http://purl.obolibrary.org/obo/DOID_12196|http://purl.obolibrary.org/obo/DOID_9368
http://purl.obolibrary.org/obo/DOID_14766,http://purl.obolibrary.org/obo/DOID_557
http://www.drugtargetontology.org/dto/DTO_03300141,http://www.drugtargetontology.org/dto/DTO_03300106
http://www.drugtargetontology.org/dto/DTO_02200671,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_03200324,http://www.drugtargetontology.org/dto/DTO_03400294
http://purl.obolibrary.org/obo/BTO_0003209,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001610
http://purl.obolibrary.org/obo/BTO_0004438,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0002024
http://www.drugtargetontology.org/dto/DTO_03200298,http://www.drugtargetontology.org/dto/DTO_03400162
http://purl.obolibrary.org/obo/BTO_0005669,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_02200781,http://www.drugtargetontology.org/dto/DTO_02400014
http://www.drugtargetontology.org/dto/DTO_03100567,http://www.drugtargetontology.org/dto/DTO_03300244
http://www.drugtargetontology.org/dto/DTO_03400166,http://www.drugtargetontology.org/dto/DTO_03400107
http://www.drugtargetontology.org/dto/DTO_03200214,http://www.drugtargetontology.org/dto/DTO_03400171
http://purl.obolibrary.org/obo/BTO_0002610,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001262
http://purl.obolibrary.org/obo/BTO_0001996,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03100559,http://www.drugtargetontology.org/dto/DTO_03300242
http://www.drugtargetontology.org/dto/DTO_62000444,http://purl.obolibrary.org/obo/CHEBI_33700
http://purl.obolibrary.org/obo/DOID_0050138,http://purl.obolibrary.org/obo/DOID_4976
http://purl.obolibrary.org/obo/DOID_0050134,http://purl.obolibrary.org/obo/DOID_1564
http://purl.obolibrary.org/obo/DOID_0050133,http://purl.obolibrary.org/obo/DOID_1564
http://purl.obolibrary.org/obo/DOID_0050136,http://purl.obolibrary.org/obo/DOID_1564
http://purl.obolibrary.org/obo/BTO_0002285,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0002290
http://www.drugtargetontology.org/dto/DTO_01400362,http://www.drugtargetontology.org/dto/DTO_01400327
http://purl.obolibrary.org/obo/DOID_8791,http://purl.obolibrary.org/obo/DOID_3463|http://purl.obolibrary.org/obo/DOID_8719
http://www.drugtargetontology.org/dto/DTO_03100366,http://www.drugtargetontology.org/dto/DTO_03300300
http://purl.obolibrary.org/obo/BTO_0000968,http://purl.obolibrary.org/obo/BTO_0000801|http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0002050
http://www.drugtargetontology.org/dto/DTO_03100283,http://www.drugtargetontology.org/dto/DTO_03300186
http://www.drugtargetontology.org/dto/DTO_62100033,http://www.drugtargetontology.org/dto/DTO_62100000
http://purl.obolibrary.org/obo/BTO_0000977,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03100008,http://www.drugtargetontology.org/dto/DTO_03300118
http://purl.obolibrary.org/obo/DOID_13636,http://purl.obolibrary.org/obo/DOID_1342
http://www.drugtargetontology.org/dto/DTO_02200484,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_02200472,http://www.drugtargetontology.org/dto/DTO_02400002
http://purl.obolibrary.org/obo/DOID_9669,http://purl.obolibrary.org/obo/DOID_83
http://www.drugtargetontology.org/dto/DTO_03100574,http://www.drugtargetontology.org/dto/DTO_03391041
http://purl.obolibrary.org/obo/BTO_0004731,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03200003,http://www.drugtargetontology.org/dto/DTO_03400116
http://www.drugtargetontology.org/dto/DTO_03300130,http://www.drugtargetontology.org/dto/DTO_03300104
http://www.drugtargetontology.org/dto/DTO_03100247,http://www.drugtargetontology.org/dto/DTO_03300279
http://www.drugtargetontology.org/dto/DTO_01400544,http://www.drugtargetontology.org/dto/DTO_01400443
http://purl.obolibrary.org/obo/CHEBI_48432,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_02400040,http://www.drugtargetontology.org/dto/DTO_02400002
http://purl.obolibrary.org/obo/BTO_0003452,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03200393,http://www.drugtargetontology.org/dto/DTO_03491022
